num,energy,dist,dist,dist
639,-75.633775,1,2.936317919,1.996279771
640,-75.640541,1,2.821039084,1.862660333
641,-75.774249,1,1.783376315,1.334070118
642,-75.686588,1,2.26584203,1.278704072
643,-75.211135,1,3.063813153,2.204556426
644,-75.744297,1,1.693366349,0.714614295
645,-75.245324,1,3.29742055,2.461797775
646,-75.641654,1,2.788423569,1.816704709
647,-75.780275,1,1.737890178,1.28409979
648,-75.705044,1,2.282644665,1.714342634
649,-75.680468,1,2.538048996,2.088472817
650,-75.736507,1,2.147510863,2.02702711
651,-75.673256,1,2.364654486,1.369034272
652,9999,1,0.443914969,0.556807417
653,-75.79353,1,1.829031825,1.878699927
654,9999,1,1.208215187,0.293482434
655,-75.647434,1,2.768012637,1.857026106
656,-75.838804,1,1.19366168,0.815962135
657,-75.684511,1,2.253841439,1.256784481
658,-75.713934,1,2.284389377,2.015129977
659,-75.633057,1,3.116206024,2.79405404
660,-75.664649,1,2.618068655,1.837919878
661,-75.700378,1,2.373242702,2.000567651
662,-75.630182,1,3.133975647,2.654007791
663,-75.487478,1,0.579661465,0.918462527
664,-75.737908,1,2.093967386,1.788612148
665,-75.324656,1,3.140738224,2.404117425
666,-75.748192,1,2.061580037,1.91160515
667,-75.689986,1,2.364538295,1.601936125
668,-75.287089,1,3.089275346,2.589219219
669,9999,1,0.109368968,0.981392669
670,-75.288875,1,3.731961824,3.10389772
671,-75.723779,1,1.16358977,0.527552037
672,-75.070913,1,0.524270786,0.63138408
673,-75.817545,1,1.652396921,1.555645713
674,-75.628942,1,3.120478477,2.476749467
675,-75.745465,1,1.998578519,1.563941207
676,-75.67788,1,2.630711875,2.643809178
677,-75.703197,1,2.410217508,2.403849504
678,-75.700118,1,2.224314339,1.329587259
679,-75.630507,1,2.885041733,1.888110114
680,-75.607797,1,3.514910411,2.873864506
681,-75.714416,1,2.056201762,1.083556961
682,-75.77946,1,1.681945227,1.088202989
683,-75.735353,1,1.60550766,0.635117977
684,-75.820681,1,1.675836396,1.699715749
685,9999,1,0.364630866,0.659861856
686,-75.763123,1,1.861928252,1.407654366
687,-75.793973,1,1.795847052,1.72044315
688,-75.721999,1,2.112447698,1.453734252
689,-75.951746,1,0.995915225,1.263505099
690,-75.852391,1,1.523970575,1.59140828
691,-75.656036,1,2.658874859,1.742984084
692,9999,1,1.061566799,0.068586219
693,9999,1,0.262639778,0.799493373
694,9999,1,0.798255454,0.22769227
695,9999,1,0.476683291,0.748262628
696,-74.999785,1,3.449756749,2.805274251
697,-75.871907,1,1.08305867,0.894859812
698,-75.717073,1,2.308175693,2.351119952
699,-75.814949,1,1.380491937,0.863381716
700,-75.802406,1,1.680699248,1.433568959
701,-75.708907,1,2.336511853,2.127729221
702,-75.608287,1,3.237693681,2.419013099
703,-75.803874,1,1.695136548,1.502355456
704,-75.265917,1,3.056621131,2.137805122
705,-75.66399,1,2.482150851,1.492902156
706,-75.217102,1,3.172972333,2.472272118
707,-75.738264,1,1.262528203,0.557246323
708,-75.684316,1,2.427555781,1.69316599
709,-75.652621,1,2.889369411,2.82287435
710,-75.764492,1,1.77551563,1.11844345
711,-75.957513,1,0.977399975,1.289519566
712,-75.913854,1,0.91673139,1.035389029
713,-75.733074,1,1.967423039,1.123361659
714,-75.653556,1,2.886503504,3.020048093
715,-75.743045,1,1.919109848,1.18127076
716,-75.647827,1,2.921720486,2.62858148
717,-75.944866,1,1.135160074,1.432770182
718,-75.798785,1,1.522468783,0.949249806
719,-75.643181,1,2.838689446,1.954477877
720,-75.650347,1,2.842685195,2.284045778
721,-75.745821,1,1.970074456,1.45911184
722,-75.665147,1,2.734659627,2.51871699
723,-75.724723,1,1.950385637,0.952125062
724,-75.661803,1,2.779769299,2.641634599
725,-75.143109,1,3.706247363,2.994000921
726,9999,1,0.66302114,0.339312589
727,-75.935948,1,1.086288403,1.263644133
728,-75.718775,1,2.267371078,2.1003813
729,-75.722113,1,2.071808126,1.277216861
730,-75.719243,1,2.036598885,1.08929198
731,-75.723271,1,1.982645412,1.004718283
732,-75.752619,1,2.080294159,2.271409207
733,-75.749747,1,1.92250563,1.360070549
734,-75.965739,1,1.042214499,1.441129786
735,-75.631207,1,3.074116629,2.382325555
736,-75.896803,1,0.774016927,1.159398208
737,-75.908703,1,1.243893422,1.36172789
738,-75.716978,1,2.312385313,2.405115763
739,-75.777919,1,1.7208324,1.187978177
740,-75.70171,1,2.255654963,1.490051446
741,-75.67683,1,2.640265144,2.647479184
742,-75.798595,1,1.421659975,0.796390033
743,-75.736639,1,2.156084159,2.088941574
744,-75.584134,1,3.78743588,3.099605547
745,-75.794339,1,1.849365323,2.088856169
746,-75.074132,1,3.555818907,2.783708335
747,-75.695789,1,2.143474501,1.143677811
748,-75.751421,1,1.208630843,0.570393299
749,-75.777262,1,1.703939756,1.120317229
750,-75.758501,1,1.758898291,0.936266628
751,-75.81728,1,1.736036709,1.998919072
752,-75.729822,1,1.517211499,0.593303238
753,-75.610419,1,3.416609727,2.609955561
754,-75.638413,1,2.912080537,2.044179311
755,-75.614945,1,3.315193695,2.483266647
756,-75.674441,1,2.399148418,1.422107285
757,-75.752385,1,1.306886367,0.588633991
758,-75.727502,1,2.163885363,1.830729326
759,-75.644546,1,2.815090474,1.920437548
760,-75.6459,1,2.94714356,2.663277147
761,-75.307438,1,3.139936777,2.256759394
762,-75.673149,1,2.604268823,2.123787207
763,-75.642748,1,2.989273563,2.717570686
764,-75.601488,1,3.67141037,3.048575422
765,-75.843913,1,1.43012018,1.221991706
766,-75.904254,1,0.844399438,1.044569965
767,-75.065805,1,3.437610099,2.634875555
768,-75.636089,1,3.086469039,2.871419358
769,-75.886635,1,0.959278587,0.914298314
770,9999,1,1.165712889,0.460015804
771,-75.673505,1,2.416497535,1.444785221
772,-75.762299,1,1.01356802,0.577409847
773,-75.719628,1,2.247409949,2.01237409
774,-75.672005,1,2.459160806,1.512439046
775,-75.795609,1,0.677891145,1.16912121
776,-75.648844,1,2.94148808,3.020101012
777,-75.66169,1,2.702283276,2.112415419
778,-75.723989,1,1.965553798,0.975575591
779,-75.71113,1,2.230349586,1.662585119
780,-75.60096,1,3.671552042,2.981748882
781,-75.638362,1,2.751861814,1.753020093
782,-75.671873,1,2.692263183,2.813521467
783,-75.698487,1,2.299092706,1.581982071
784,-75.199255,1,3.528671834,2.888134157
785,-75.702258,1,2.190381204,1.265450045
786,-75.618462,1,3.242336485,2.395233993
787,-75.806331,1,1.297276706,0.738004642
788,-75.645332,1,2.899782735,2.312306188
789,-75.323556,1,3.088305765,2.245744086
790,-75.104562,1,3.877170332,3.26421779
791,-75.026392,1,3.617306667,3.14806568
792,-75.637598,1,2.903292778,1.995800329
793,-75.679959,1,2.502511939,1.884358247
794,-75.693747,1,1.287950024,0.503574486
795,-75.947641,1,1.022925687,1.261641376
796,-75.587833,1,4.115967427,3.500986698
797,9999,1,1.103056446,0.103361128
798,-75.590779,1,4.008246629,3.426000735
799,-75.678521,1,2.579777761,2.241646114
800,-75.668294,1,2.463248599,1.486926919
801,-75.600831,1,3.670997291,2.963102278
802,-75.717873,1,2.098641417,1.276382308
803,-75.964087,1,0.919969123,1.320825949
804,-75.320705,1,4.092804826,3.431770876
805,-75.607045,1,3.547674789,2.98779089
806,-75.63677,1,2.953521382,2.130798573
807,-75.20181,1,3.503360445,2.830817622
808,-75.645746,1,2.843307932,2.058173947
809,-75.784323,1,1.174440192,0.626810789
810,-75.697462,1,2.29784691,1.544766785
811,-75.691527,1,2.41628418,1.894778414
812,-75.643853,1,2.97855135,2.734302131
813,-75.73082,1,1.993363885,1.174209342
814,-75.640483,1,2.724075234,1.725422812
815,-75.74114,1,2.1516102,2.33810574
816,-75.645742,1,2.976288111,2.967591434
817,-75.655025,1,2.823880934,2.45803123
818,-75.795786,1,1.737372591,1.524796879
819,-75.919521,1,0.897392947,1.068342689
820,-75.644157,1,2.968702706,2.680115997
821,-75.905499,1,1.039889688,1.030815484
822,9999,1,1.087349546,0.159921966
823,-75.370058,1,0.548990843,0.927015073
824,-75.732098,1,2.028765336,1.365768936
825,-75.755563,1,1.265990138,0.586609775
826,-75.601709,1,3.675516997,3.104821282
827,-75.673706,1,2.444446717,1.500961609
828,-75.651982,1,2.737808251,1.880009048
829,-75.669143,1,2.661480462,2.25714161
830,-75.742386,1,2.024504408,1.59888777
831,-75.71387,1,2.248992146,1.831163476
832,-75.627755,1,3.195329171,2.863514713
833,-75.672868,1,2.645098824,2.361322889
834,-75.738739,1,2.04029316,1.578434724
835,-75.675492,1,2.657251103,2.773023156
836,-75.789869,1,1.390102843,0.724338259
837,-75.710741,1,2.349304207,2.324770151
838,-75.84202,1,1.14112006,0.795764407
839,-75.599442,1,3.715545264,3.039034486
840,-75.70609,1,2.192243316,1.349357906
841,-75.88564,1,1.427693852,1.724665688
842,-75.693452,1,2.48448834,2.416122992
843,-75.709369,1,2.065088061,1.07006855
844,-75.765416,1,0.781981403,0.712779709
845,-75.637751,1,2.974413393,2.26854205
846,-75.697066,1,2.242869571,1.330659202
847,-75.825996,1,0.887381614,0.740244641
848,-75.778356,1,1.902925227,1.891632739
849,-75.606064,1,3.517278159,2.719770881
850,9999,1,0.410520754,0.65090805
851,-75.718451,1,2.181350216,1.656074505
852,-75.722313,1,2.240096212,2.06941901
853,-75.769875,1,1.906469654,1.708094418
854,-75.633635,1,2.915402676,1.952558005
855,-75.726439,1,2.172906509,1.843256547
856,-75.741146,1,1.962339579,1.317582871
857,-75.727188,1,2.240435831,2.343635363
858,-75.704572,1,2.39624985,2.359655345
859,-75.661254,1,2.632070685,1.783766265
860,-75.613435,1,3.35404068,2.548487175
861,-75.524845,1,3.577715732,2.806590789
862,-75.667877,1,2.494904701,1.540151119
863,-75.071301,1,3.958675074,3.374355397
864,-75.605987,1,3.567751177,2.984305692
865,-75.619664,1,3.317642371,2.897796559
866,-75.63664,1,2.819556114,1.829085203
867,-75.778622,1,1.516134253,0.760580746
868,-75.621061,1,3.252105734,2.611623959
869,-75.621209,1,3.249855737,2.610983399
870,-75.632847,1,2.911318563,1.937000717
871,-75.782154,1,1.769917412,1.420441356
872,-75.714255,1,2.175065654,1.50827272
873,-75.703395,1,2.402982909,2.34221879
874,9999,1,0.644404413,0.356237347
875,-75.685137,1,0.691340433,0.755253332
876,-75.747442,1,1.789432451,0.849077438
877,-75.648073,1,2.785084344,1.923259942
878,-75.702252,1,2.389095889,2.171302643
879,9999,1,1.186812017,0.423753188
880,-75.300336,1,3.42997309,3.027076048
881,-75.840279,1,1.614368664,1.795154083
882,-75.84886,1,1.569118285,1.731594696
883,-75.1066,1,3.460677308,2.903539466
884,-75.786346,1,1.81654244,1.660969125
885,-75.734686,1,1.937149251,1.04428024
886,-75.604498,1,3.618306087,3.119904956
887,-75.699833,1,2.24329609,1.388887809
888,-75.645655,1,2.954716017,2.703975729
889,-75.789351,1,1.866878612,2.010178537
890,-75.642695,1,2.795955677,1.841561877
891,-75.650378,1,2.784668809,2.001003343
892,-75.724956,1,2.194631492,1.906253757
893,-75.243847,1,3.350495208,2.64292303
894,-75.805747,1,1.302474595,0.738720564
895,-75.580422,1,3.808107666,3.241891731
896,-75.663791,1,2.766164834,2.709880789
897,-75.767864,1,1.724110726,1.007190049
898,-75.793098,1,1.449840757,0.789189598
899,-75.751284,1,2.070313603,2.072425732
900,-75.616389,1,3.340468341,2.713812952
901,-75.629086,1,3.076869529,2.276419579
902,-75.651911,1,2.788748689,2.084913248
903,-75.663052,1,2.519348034,1.54288059
904,-75.63845,1,3.041731773,2.73349889
905,-75.670635,1,2.531165172,1.688332056
906,-75.81895,1,1.69679516,1.765247805
907,-75.637347,1,2.950524512,2.142966844
908,-75.72448,1,2.247260761,2.221564522
909,-75.808224,1,1.726379837,1.690840425
910,-75.627111,1,2.91244869,1.912736619
911,-75.764774,1,1.611573739,0.76115039
912,-75.589403,1,4.05702281,3.459875154
913,-75.766524,1,1.753961663,1.082796156
914,-75.74596,1,2.083405848,1.964882166
915,-75.623171,1,2.997199376,1.998764643
916,-75.64747,1,2.92835691,2.650813874
917,-75.750091,1,1.781548659,0.864795713
918,-75.767994,1,1.789481768,1.241230437
919,-75.653627,1,2.870241655,2.722214385
920,9999,1,0.922093673,0.215700582
921,-75.827829,1,1.52508618,1.295394865
922,-75.737015,1,1.88426527,0.927139475
923,-75.601608,1,3.656531393,2.976215689
924,-75.655919,1,2.577153655,1.589506516
925,-75.670749,1,2.677859092,2.469750051
926,-75.684517,1,2.571813635,2.620524256
927,9999,1,0.123116277,0.971680821
928,-75.638443,1,2.937036155,2.135685224
929,9999,1,1.135023984,0.290839206
930,-75.909694,1,1.179114068,1.232963092
931,-75.806694,1,1.757609413,1.808473624
932,-75.723166,1,2.245183694,2.139119403
933,-75.301233,1,3.015172128,2.386205138
934,9999,1,0.337963753,0.690567519
935,-75.714316,1,2.161693913,1.450725533
936,-75.678717,1,2.625810475,2.699182589
937,-75.617948,1,3.300362641,2.623848617
938,-75.597861,1,3.746995363,3.010430244
939,-75.642081,1,2.982434836,2.605581615
940,-75.016988,1,3.652608133,3.031099169
941,-75.606722,1,3.573345857,3.120471217
942,-75.640383,1,2.959336651,2.34338674
943,-75.831228,1,1.667025637,1.908438229
944,-75.884484,1,1.288296613,1.257905467
945,-75.709781,1,2.168917159,1.352076789
946,-75.076083,1,3.26276674,2.667073453
947,-75.590343,1,4.023782522,3.438714845
948,-75.696698,1,2.387608325,1.939409579
949,-75.658046,1,2.729474578,2.079912372
950,-75.708355,1,2.166327111,1.30556239
951,-75.7193,1,2.298904166,2.503436111
952,-75.686371,1,2.553514653,2.571374941
953,-75.746039,1,1.515139113,0.63064295
954,-75.741331,1,1.772877017,0.772878333
955,-75.615876,1,3.279776542,2.403894791
956,-75.618774,1,3.275650289,2.559093749
957,-75.725396,1,2.15910264,1.749550288
958,-75.787544,1,1.72885701,1.369965898
959,-75.829461,1,1.6415635,1.707733212
960,-75.177,1,3.444264881,2.790124472
961,-75.101166,1,3.139461527,2.391485454
962,-75.655156,1,2.806007572,2.35042645
963,-75.74049,1,1.809718577,0.816800667
964,-75.80854,1,1.426207148,0.876144296
965,-75.726972,1,1.936816494,0.941287486
966,-75.673799,1,2.588582805,2.067978467
967,-75.179651,1,3.252723379,2.593746206
968,-75.771181,1,1.697390692,0.986181099
969,-75.650725,1,2.619092265,1.625177003
970,-75.665283,1,2.74241508,2.601233644
971,-75.756919,1,1.644918953,0.74275727
972,-75.621581,1,3.293903902,2.939974306
973,-75.086745,1,3.445740964,2.913871444
974,-75.652697,1,2.865617857,2.592154259
975,-75.793461,1,1.479622603,0.82539024
976,-75.719253,1,2.077430702,1.224903393
977,-75.653096,1,2.655226877,1.693820465
978,-75.891713,1,1.396524985,1.673967751
979,-75.850833,1,1.409022781,1.237863966
980,-75.344536,1,3.490122062,2.942773863
981,-75.781437,1,1.651522521,1.028618801
982,-75.758126,1,1.772368804,0.969541735
983,9999,1,0.149438092,0.862774445
984,-75.627131,1,3.19849563,2.820919761
985,-75.68953,1,2.529385178,2.614114263
986,-75.636529,1,2.993758163,2.295544367
987,-75.299538,1,3.128893041,2.197137606
988,-75.656737,1,2.781278922,2.293987454
989,-75.640343,1,3.04434404,3.008341508
990,-75.676155,1,2.558020396,2.009369639
991,-75.823306,1,1.013149049,0.700119272
992,-75.645532,1,2.709335929,1.72323625
993,-75.640088,1,3.026509097,2.770202757
994,-75.669002,1,2.636776004,2.108544923
995,-75.82868,1,1.400919952,1.014373064
996,-75.65437,1,2.819434165,2.385825017
997,-75.719909,1,1.999634834,1.012728725
998,-75.74518,1,2.126358467,2.322960682
999,-75.816166,1,1.722609163,1.843689867
