3.700000,-5.000000,-19.453695
3.800000,-5.000000,-19.329289
3.900000,-5.000000,-19.206769
4.000000,-5.000000,-19.086097
4.100000,-5.000000,-18.967240
4.200000,-5.000000,-18.850164
4.300000,-5.000000,-18.734834
4.400000,-5.000000,-18.621217
4.500000,-5.000000,-18.509282
4.600000,-5.000000,-18.398996
4.700000,-5.000000,-18.290329
4.800000,-5.000000,-18.183250
4.900000,-5.000000,-18.077729
5.000000,-5.000000,-17.973736
-5.000000,-4.900000,-88.274275
-4.900000,-4.900000,-84.694037
-4.800000,-4.900000,-81.379028
-4.700000,-4.900000,-78.300178
-4.600000,-4.900000,-75.432475
-4.500000,-4.900000,-72.754278
-4.400000,-4.900000,-70.246761
-4.300000,-4.900000,-67.893468
-4.200000,-4.900000,-65.679949
-4.100000,-4.900000,-63.593456
-4.000000,-4.900000,-61.622695
-3.900000,-4.900000,-59.757624
-3.800000,-4.900000,-57.989272
-3.700000,-4.900000,-56.309600
-3.600000,-4.900000,-54.711372
-3.500000,-4.900000,-53.188053
-3.400000,-4.900000,-51.733717
-3.300000,-4.900000,-50.342968
-3.200000,-4.900000,-49.010872
-3.100000,-4.900000,-47.732899
-3.000000,-4.900000,-46.504868
-2.900000,-4.900000,-45.322899
-2.800000,-4.900000,-44.183368
-2.700000,-4.900000,-43.082870
-2.600000,-4.900000,-42.018175
-2.500000,-4.900000,-40.986195
-2.400000,-4.900000,-39.983937
-2.300000,-4.900000,-39.008467
-2.200000,-4.900000,-38.056860
-2.100000,-4.900000,-37.126144
-2.000000,-4.900000,-36.213236
-1.900000,-4.900000,-35.314851
-1.800000,-4.900000,-34.427394
-1.700000,-4.900000,-33.546796
-1.600000,-4.900000,-32.668291
-1.500000,-4.900000,-31.786075
-1.400000,-4.900000,-30.892781
-1.300000,-4.900000,-29.978616
-1.200000,-4.900000,-29.029878
-1.100000,-4.900000,-28.026232
-1.000000,-4.900000,-26.935273
-0.900000,-4.900000,-25.700480
-0.800000,-4.900000,-24.210400
-0.700000,-4.900000,-22.201393
-0.600000,-4.900000,-18.823557
-0.500000,-4.900000,-8.482921
-0.400000,-4.900000,-nan
-0.300000,-4.900000,-nan
-0.200000,-4.900000,-nan
-0.100000,-4.900000,-nan
-0.000000,-4.900000,-36.163534
0.100000,-4.900000,-27.469657
0.200000,-4.900000,-25.959907
0.300000,-4.900000,-25.263299
0.400000,-4.900000,-24.804936
0.500000,-4.900000,-24.446717
0.600000,-4.900000,-24.139817
0.700000,-4.900000,-23.862943
0.800000,-4.900000,-23.605482
0.900000,-4.900000,-23.361639
1.000000,-4.900000,-23.128018
1.100000,-4.900000,-22.902523
1.200000,-4.900000,-22.683799
1.300000,-4.900000,-22.470938
1.400000,-4.900000,-22.263306
1.500000,-4.900000,-22.060447
1.600000,-4.900000,-21.862021
1.700000,-4.900000,-21.667769
1.800000,-4.900000,-21.477484
1.900000,-4.900000,-21.290996
2.000000,-4.900000,-21.108162
2.100000,-4.900000,-20.928859
2.200000,-4.900000,-20.752978
2.300000,-4.900000,-20.580421
2.400000,-4.900000,-20.411096
2.500000,-4.900000,-20.244920
2.600000,-4.900000,-20.081813
2.700000,-4.900000,-19.921699
2.800000,-4.900000,-19.764507
2.900000,-4.900000,-19.610167
3.000000,-4.900000,-19.458612
3.100000,-4.900000,-19.309778
3.200000,-4.900000,-19.163602
3.300000,-4.900000,-19.020023
3.400000,-4.900000,-18.878982
3.500000,-4.900000,-18.740421
3.600000,-4.900000,-18.604284
3.700000,-4.900000,-18.470516
3.800000,-4.900000,-18.339065
3.900000,-4.900000,-18.209877
4.000000,-4.900000,-18.082903
4.100000,-4.900000,-17.958093
4.200000,-4.900000,-17.835399
4.300000,-4.900000,-17.714774
4.400000,-4.900000,-17.596173
4.500000,-4.900000,-17.479550
4.600000,-4.900000,-17.364862
4.700000,-4.900000,-17.252067
4.800000,-4.900000,-17.141124
4.900000,-4.900000,-17.031992
5.000000,-4.900000,-16.924632
-5.000000,-4.800000,-130.436620
-4.900000,-4.800000,-121.791655
-4.800000,-4.800000,-114.194377
-4.700000,-4.800000,-107.464021
-4.600000,-4.800000,-101.459065
-4.500000,-4.800000,-96.067125
-4.400000,-4.800000,-91.197813
-4.300000,-4.800000,-86.777606
-4.200000,-4.800000,-82.746081
-4.100000,-4.800000,-79.053114
-4.000000,-4.800000,-75.656773
-3.900000,-4.800000,-72.521698
-3.800000,-4.800000,-69.617860
-3.700000,-4.800000,-66.919581
-3.600000,-4.800000,-64.404768
-3.500000,-4.800000,-62.054297
-3.400000,-4.800000,-59.851522
-3.300000,-4.800000,-57.781875
-3.200000,-4.800000,-55.832538
-3.100000,-4.800000,-53.992176
-3.000000,-4.800000,-52.250713
-2.900000,-4.800000,-50.599144
-2.800000,-4.800000,-49.029376
-2.700000,-4.800000,-47.534095
-2.600000,-4.800000,-46.106643
-2.500000,-4.800000,-44.740923
-2.400000,-4.800000,-43.431297
-2.300000,-4.800000,-42.172506
-2.200000,-4.800000,-40.959582
-2.100000,-4.800000,-39.787769
-2.000000,-4.800000,-38.652432
-1.900000,-4.800000,-37.548960
-1.800000,-4.800000,-36.472648
-1.700000,-4.800000,-35.418548
-1.600000,-4.800000,-34.381269
-1.500000,-4.800000,-33.354693
-1.400000,-4.800000,-32.331554
-1.300000,-4.800000,-31.302770
-1.200000,-4.800000,-30.256342
-1.100000,-4.800000,-29.175389
-1.000000,-4.800000,-28.034414
-0.900000,-4.800000,-26.791452
-0.800000,-4.800000,-25.369399
-0.700000,-4.800000,-23.602981
-0.600000,-4.800000,-21.040599
-0.500000,-4.800000,-15.705929
-0.400000,-4.800000,63.109414
-0.300000,-4.800000,-nan
-0.200000,-4.800000,-nan
-0.100000,-4.800000,-nan
-0.000000,-4.800000,-36.163534
0.100000,-4.800000,-27.088102
0.200000,-4.800000,-25.566743
0.300000,-4.800000,-24.845097
0.400000,-4.800000,-24.356571
0.500000,-4.800000,-23.966545
0.600000,-4.800000,-23.627643
0.700000,-4.800000,-23.319254
0.800000,-4.800000,-23.031124
0.900000,-4.800000,-22.757647
1.000000,-4.800000,-22.495531
1.100000,-4.800000,-22.242729
1.200000,-4.800000,-21.997901
1.300000,-4.800000,-21.760134
1.400000,-4.800000,-21.528776
1.500000,-4.800000,-21.303342
1.600000,-4.800000,-21.083462
1.700000,-4.800000,-20.868836
1.800000,-4.800000,-20.659218
1.900000,-4.800000,-20.454400
2.000000,-4.800000,-20.254198
2.100000,-4.800000,-20.058450
2.200000,-4.800000,-19.867005
2.300000,-4.800000,-19.679729
2.400000,-4.800000,-19.496492
2.500000,-4.800000,-19.317174
2.600000,-4.800000,-19.141662
2.700000,-4.800000,-18.969846
2.800000,-4.800000,-18.801623
2.900000,-4.800000,-18.636892
3.000000,-4.800000,-18.475558
3.100000,-4.800000,-18.317527
3.200000,-4.800000,-18.162711
3.300000,-4.800000,-18.011022
3.400000,-4.800000,-17.862378
3.500000,-4.800000,-17.716697
3.600000,-4.800000,-17.573901
3.700000,-4.800000,-17.433915
3.800000,-4.800000,-17.296665
3.900000,-4.800000,-17.162080
4.000000,-4.800000,-17.030091
4.100000,-4.800000,-16.900631
4.200000,-4.800000,-16.773635
4.300000,-4.800000,-16.649042
4.400000,-4.800000,-16.526790
4.500000,-4.800000,-16.406820
4.600000,-4.800000,-16.289075
4.700000,-4.800000,-16.173500
4.800000,-4.800000,-16.060040
4.900000,-4.800000,-15.948645
5.000000,-4.800000,-15.839263
-5.000000,-4.700000,-295.069371
-4.900000,-4.700000,-249.418996
-4.800000,-4.700000,-215.899326
-4.700000,-4.700000,-190.239453
-4.600000,-4.700000,-169.962394
-4.500000,-4.700000,-153.532734
-4.400000,-4.700000,-139.948068
-4.300000,-4.700000,-128.526180
-4.200000,-4.700000,-118.786651
-4.100000,-4.700000,-110.381375
-4.000000,-4.700000,-103.051937
-3.900000,-4.700000,-96.602462
-3.800000,-4.700000,-90.881769
-3.700000,-4.700000,-85.771295
-3.600000,-4.700000,-81.176741
-3.500000,-4.700000,-77.022153
-3.400000,-4.700000,-73.245654
-3.300000,-4.700000,-69.796311
-3.200000,-4.700000,-66.631805
-3.100000,-4.700000,-63.716665
-3.000000,-4.700000,-61.020915
-2.900000,-4.700000,-58.519032
-2.800000,-4.700000,-56.189123
-2.700000,-4.700000,-54.012275
-2.600000,-4.700000,-51.972032
-2.500000,-4.700000,-50.053976
-2.400000,-4.700000,-48.245376
-2.300000,-4.700000,-46.534901
-2.200000,-4.700000,-44.912375
-2.100000,-4.700000,-43.368559
-2.000000,-4.700000,-41.894965
-1.900000,-4.700000,-40.483671
-1.800000,-4.700000,-39.127140
-1.700000,-4.700000,-37.818035
-1.600000,-4.700000,-36.548992
-1.500000,-4.700000,-35.312342
-1.400000,-4.700000,-34.099736
-1.300000,-4.700000,-32.901584
-1.200000,-4.700000,-31.706180
-1.100000,-4.700000,-30.498216
-1.000000,-4.700000,-29.256063
-0.900000,-4.700000,-27.946341
-0.800000,-4.700000,-26.511753
-0.700000,-4.700000,-24.839297
-0.600000,-4.700000,-22.655928
-0.500000,-4.700000,-19.022759
-0.400000,-4.700000,-5.920082
-0.300000,-4.700000,-nan
-0.200000,-4.700000,-nan
-0.100000,-4.700000,-nan
-0.000000,-4.700000,-36.163534
0.100000,-4.700000,-26.688578
0.200000,-4.700000,-25.148412
0.300000,-4.700000,-24.394969
0.400000,-4.700000,-23.870327
0.500000,-4.700000,-23.443256
0.600000,-4.700000,-23.067754
0.700000,-4.700000,-22.723847
0.800000,-4.700000,-22.401591
0.900000,-4.700000,-22.095528
1.000000,-4.700000,-21.802428
1.100000,-4.700000,-21.520254
1.200000,-4.700000,-21.247647
1.300000,-4.700000,-20.983653
1.400000,-4.700000,-20.727569
1.500000,-4.700000,-20.478854
1.600000,-4.700000,-20.237075
1.700000,-4.700000,-20.001871
1.800000,-4.700000,-19.772934
1.900000,-4.700000,-19.549993
2.000000,-4.700000,-19.332806
2.100000,-4.700000,-19.121151
2.200000,-4.700000,-18.914825
2.300000,-4.700000,-18.713637
2.400000,-4.700000,-18.517408
2.500000,-4.700000,-18.325971
2.600000,-4.700000,-18.139164
2.700000,-4.700000,-17.956836
2.800000,-4.700000,-17.778841
2.900000,-4.700000,-17.605040
3.000000,-4.700000,-17.435299
3.100000,-4.700000,-17.269492
3.200000,-4.700000,-17.107495
3.300000,-4.700000,-16.949190
3.400000,-4.700000,-16.794465
3.500000,-4.700000,-16.643209
3.600000,-4.700000,-16.495320
3.700000,-4.700000,-16.350694
3.800000,-4.700000,-16.209237
3.900000,-4.700000,-16.070853
4.000000,-4.700000,-15.935453
4.100000,-4.700000,-15.802949
4.200000,-4.700000,-15.673259
4.300000,-4.700000,-15.546301
4.400000,-4.700000,-15.421998
4.500000,-4.700000,-15.300274
4.600000,-4.700000,-15.181057
4.700000,-4.700000,-15.064277
4.800000,-4.700000,-14.949867
4.900000,-4.700000,-14.837761
5.000000,-4.700000,-14.727897
-5.000000,-4.600000,-nan
-4.900000,-4.600000,-nan
-4.800000,-4.600000,-nan
-4.700000,-4.600000,-1889.116586
-4.600000,-4.600000,-803.981860
-4.500000,-4.600000,-509.841295
-4.400000,-4.600000,-372.849021
-4.300000,-4.600000,-293.615758
-4.200000,-4.600000,-241.968907
-4.100000,-4.600000,-205.633367
-4.000000,-4.600000,-178.675173
-3.900000,-4.600000,-157.875241
-3.800000,-4.600000,-141.336129
-3.700000,-4.600000,-127.866908
-3.600000,-4.600000,-116.682322
-3.500000,-4.600000,-107.243596
-3.400000,-4.600000,-99.168746
-3.300000,-4.600000,-92.179394
-3.200000,-4.600000,-86.067848
-3.100000,-4.600000,-80.675980
-3.000000,-4.600000,-75.881249
-2.900000,-4.600000,-71.587193
-2.800000,-4.600000,-67.716812
-2.700000,-4.600000,-64.207856
-2.600000,-4.600000,-61.009421
-2.500000,-4.600000,-58.079428
-2.400000,-4.600000,-55.382742
-2.300000,-4.600000,-52.889738
-2.200000,-4.600000,-50.575193
-2.100000,-4.600000,-48.417417
-2.000000,-4.600000,-46.397559
-1.900000,-4.600000,-44.499037
-1.800000,-4.600000,-42.707058
-1.700000,-4.600000,-41.008202
-1.600000,-4.600000,-39.390020
-1.500000,-4.600000,-37.840642
-1.400000,-4.600000,-36.348323
-1.300000,-4.600000,-34.900887
-1.200000,-4.600000,-33.484936
-1.100000,-4.600000,-32.084625
-1.000000,-4.600000,-30.679558
-0.900000,-4.600000,-29.240797
-0.800000,-4.600000,-27.722423
-0.700000,-4.600000,-26.040966
-0.600000,-4.600000,-24.014352
-0.500000,-4.600000,-21.113365
-0.400000,-4.600000,-14.533409
-0.300000,-4.600000,-nan
-0.200000,-4.600000,-nan
-0.100000,-4.600000,-nan
-0.000000,-4.600000,-36.163534
0.100000,-4.600000,-26.269003
0.200000,-4.600000,-24.701629
0.300000,-4.600000,-23.908803
0.400000,-4.600000,-23.341501
0.500000,-4.600000,-22.871761
0.600000,-4.600000,-22.454868
0.700000,-4.600000,-22.071405
0.800000,-4.600000,-21.711671
0.900000,-4.600000,-21.370293
1.000000,-4.600000,-21.044041
1.100000,-4.600000,-20.730831
1.200000,-4.600000,-20.429232
1.300000,-4.600000,-20.138202
1.400000,-4.600000,-19.856943
1.500000,-4.600000,-19.584818
1.600000,-4.600000,-19.321295
1.700000,-4.600000,-19.065920
1.800000,-4.600000,-18.818293
1.900000,-4.600000,-18.578055
2.000000,-4.600000,-18.344881
2.100000,-4.600000,-18.118470
2.200000,-4.600000,-17.898543
2.300000,-4.600000,-17.684840
2.400000,-4.600000,-17.477115
2.500000,-4.600000,-17.275138
2.600000,-4.600000,-17.078690
2.700000,-4.600000,-16.887564
2.800000,-4.600000,-16.701563
2.900000,-4.600000,-16.520499
3.000000,-4.600000,-16.344195
3.100000,-4.600000,-16.172480
3.200000,-4.600000,-16.005192
3.300000,-4.600000,-15.842176
3.400000,-4.600000,-15.683283
3.500000,-4.600000,-15.528372
3.600000,-4.600000,-15.377308
3.700000,-4.600000,-15.229960
3.800000,-4.600000,-15.086204
3.900000,-4.600000,-14.945923
4.000000,-4.600000,-14.809000
4.100000,-4.600000,-14.675328
4.200000,-4.600000,-14.544802
4.300000,-4.600000,-14.417320
4.400000,-4.600000,-14.292787
4.500000,-4.600000,-14.171110
4.600000,-4.600000,-14.052199
4.700000,-4.600000,-13.935971
4.800000,-4.600000,-13.822342
4.900000,-4.600000,-13.711233
5.000000,-4.600000,-13.602569
-5.000000,-4.500000,-nan
-4.900000,-4.500000,-nan
-4.800000,-4.500000,-nan
-4.700000,-4.500000,-nan
-4.600000,-4.500000,-nan
-4.500000,-4.500000,-nan
-4.400000,-4.500000,-nan
-4.300000,-4.500000,-nan
-4.200000,-4.500000,-nan
-4.100000,-4.500000,-nan
-4.000000,-4.500000,-1250.410343
-3.900000,-4.500000,-609.914948
-3.800000,-4.500000,-402.568554
-3.700000,-4.500000,-300.013392
-3.600000,-4.500000,-238.828208
-3.500000,-4.500000,-198.175650
-3.400000,-4.500000,-169.198970
-3.300000,-4.500000,-147.493858
-3.200000,-4.500000,-130.622969
-3.100000,-4.500000,-117.128144
-3.000000,-4.500000,-106.083541
-2.900000,-4.500000,-96.873002
-2.800000,-4.500000,-89.070524
-2.700000,-4.500000,-82.372105
-2.600000,-4.500000,-76.554936
-2.500000,-4.500000,-71.451933
-2.400000,-4.500000,-66.935273
-2.300000,-4.500000,-62.905429
-2.200000,-4.500000,-59.283663
-2.100000,-4.500000,-56.006772
-2.000000,-4.500000,-53.023322
-1.900000,-4.500000,-50.290888
-1.800000,-4.500000,-47.774003
-1.700000,-4.500000,-45.442573
-1.600000,-4.500000,-43.270638
-1.500000,-4.500000,-41.235339
-1.400000,-4.500000,-39.316018
-1.300000,-4.500000,-37.493340
-1.200000,-4.500000,-35.748331
-1.100000,-4.500000,-34.061147
-1.000000,-4.500000,-32.409225
-0.900000,-4.500000,-30.764115
-0.800000,-4.500000,-29.085218
-0.700000,-4.500000,-27.305550
-0.600000,-4.500000,-25.292891
-0.500000,-4.500000,-22.711038
-0.400000,-4.500000,-18.210287
-0.300000,-4.500000,18.157461
-0.200000,-4.500000,-nan
-0.100000,-4.500000,-nan
-0.000000,-4.500000,-36.163534
0.100000,-4.500000,-25.826984
0.200000,-4.500000,-24.222693
0.300000,-4.500000,-23.382031
0.400000,-4.500000,-22.764972
0.500000,-4.500000,-22.246660
0.600000,-4.500000,-21.783536
0.700000,-4.500000,-21.356628
0.800000,-4.500000,-20.956371
0.900000,-4.500000,-20.577382
1.000000,-4.500000,-20.216341
1.100000,-4.500000,-19.871040
1.200000,-4.500000,-19.539900
1.300000,-4.500000,-19.221728
1.400000,-4.500000,-18.915575
1.500000,-4.500000,-18.620654
1.600000,-4.500000,-18.336293
1.700000,-4.500000,-18.061901
1.800000,-4.500000,-17.796953
1.900000,-4.500000,-17.540971
2.000000,-4.500000,-17.293517
2.100000,-4.500000,-17.054187
2.200000,-4.500000,-16.822607
2.300000,-4.500000,-16.598425
2.400000,-4.500000,-16.381316
2.500000,-4.500000,-16.170969
2.600000,-4.500000,-15.967096
2.700000,-4.500000,-15.769422
2.800000,-4.500000,-15.577689
2.900000,-4.500000,-15.391654
3.000000,-4.500000,-15.211084
3.100000,-4.500000,-15.035760
3.200000,-4.500000,-14.865474
3.300000,-4.500000,-14.700029
3.400000,-4.500000,-14.539237
3.500000,-4.500000,-14.382920
3.600000,-4.500000,-14.230908
3.700000,-4.500000,-14.083040
3.800000,-4.500000,-13.939162
3.900000,-4.500000,-13.799128
4.000000,-4.500000,-13.662797
4.100000,-4.500000,-13.530038
4.200000,-4.500000,-13.400723
4.300000,-4.500000,-13.274731
4.400000,-4.500000,-13.151945
4.500000,-4.500000,-13.032255
4.600000,-4.500000,-12.915556
4.700000,-4.500000,-12.801746
4.800000,-4.500000,-12.690728
4.900000,-4.500000,-12.582410
5.000000,-4.500000,-12.476703
-5.000000,-4.400000,-nan
-4.900000,-4.400000,-nan
-4.800000,-4.400000,-nan
-4.700000,-4.400000,-nan
-4.600000,-4.400000,-nan
-4.500000,-4.400000,-nan
-4.400000,-4.400000,-nan
-4.300000,-4.400000,-nan
-4.200000,-4.400000,-nan
-4.100000,-4.400000,-nan
-4.000000,-4.400000,-nan
-3.900000,-4.400000,-nan
-3.800000,-4.400000,-nan
-3.700000,-4.400000,-nan
-3.600000,-4.400000,-nan
-3.500000,-4.400000,-19515.346111
-3.400000,-4.400000,-966.950060
-3.300000,-4.400000,-493.995140
-3.200000,-4.400000,-330.969070
-3.100000,-4.400000,-248.404730
-3.000000,-4.400000,-198.515121
-2.900000,-4.400000,-165.098313
-2.800000,-4.400000,-141.142911
-2.700000,-4.400000,-123.120843
-2.600000,-4.400000,-109.063146
-2.500000,-4.400000,-97.784343
-2.400000,-4.400000,-88.527915
-2.300000,-4.400000,-80.788276
-2.200000,-4.400000,-74.214579
-2.100000,-4.400000,-68.555602
-2.000000,-4.400000,-63.626573
-1.900000,-4.400000,-59.288398
-1.800000,-4.400000,-55.434157
-1.700000,-4.400000,-51.980068
-1.600000,-4.400000,-48.859247
-1.500000,-4.400000,-46.017267
-1.400000,-4.400000,-43.408889
-1.300000,-4.400000,-40.995533
-1.200000,-4.400000,-38.743172
-1.100000,-4.400000,-36.620354
-1.000000,-4.400000,-34.595994
-0.900000,-4.400000,-32.636342
-0.800000,-4.400000,-30.699818
-0.700000,-4.400000,-28.726382
-0.600000,-4.400000,-26.610914
-0.500000,-4.400000,-24.117834
-0.400000,-4.400000,-20.471491
-0.300000,-4.400000,-8.967688
-0.200000,-4.400000,-nan
-0.100000,-4.400000,-nan
-0.000000,-4.400000,-36.163534
0.100000,-4.400000,-25.359784
0.200000,-4.400000,-23.707446
0.300000,-4.400000,-22.809637
0.400000,-4.400000,-22.135275
0.500000,-4.400000,-21.562382
0.600000,-4.400000,-21.048359
0.700000,-4.400000,-20.574509
0.800000,-4.400000,-20.131249
0.900000,-4.400000,-19.713043
1.000000,-4.400000,-19.316361
1.100000,-4.400000,-18.938756
1.200000,-4.400000,-18.578411
1.300000,-4.400000,-18.233897
1.400000,-4.400000,-17.904040
1.500000,-4.400000,-17.587842
1.600000,-4.400000,-17.284436
1.700000,-4.400000,-16.993048
1.800000,-4.400000,-16.712985
1.900000,-4.400000,-16.443615
2.000000,-4.400000,-16.184359
2.100000,-4.400000,-15.934682
2.200000,-4.400000,-15.694092
2.300000,-4.400000,-15.462129
2.400000,-4.400000,-15.238364
2.500000,-4.400000,-15.022399
2.600000,-4.400000,-14.813859
2.700000,-4.400000,-14.612394
2.800000,-4.400000,-14.417675
2.900000,-4.400000,-14.229393
3.000000,-4.400000,-14.047256
3.100000,-4.400000,-13.870992
3.200000,-4.400000,-13.700341
3.300000,-4.400000,-13.535061
3.400000,-4.400000,-13.374920
3.500000,-4.400000,-13.219701
3.600000,-4.400000,-13.069200
3.700000,-4.400000,-12.923220
3.800000,-4.400000,-12.781578
3.900000,-4.400000,-12.644098
4.000000,-4.400000,-12.510616
4.100000,-4.400000,-12.380973
4.200000,-4.400000,-12.255021
4.300000,-4.400000,-12.132617
4.400000,-4.400000,-12.013626
4.500000,-4.400000,-11.897921
4.600000,-4.400000,-11.785378
4.700000,-4.400000,-11.675881
4.800000,-4.400000,-11.569320
4.900000,-4.400000,-11.465589
5.000000,-4.400000,-11.364586
-5.000000,-4.300000,-nan
-4.900000,-4.300000,-nan
-4.800000,-4.300000,-nan
-4.700000,-4.300000,-nan
-4.600000,-4.300000,-nan
-4.500000,-4.300000,-nan
-4.400000,-4.300000,-nan
-4.300000,-4.300000,-nan
-4.200000,-4.300000,-nan
-4.100000,-4.300000,-nan
-4.000000,-4.300000,-nan
-3.900000,-4.300000,-nan
-3.800000,-4.300000,-nan
-3.700000,-4.300000,-nan
-3.600000,-4.300000,-nan
-3.500000,-4.300000,-nan
-3.400000,-4.300000,-nan
-3.300000,-4.300000,-nan
-3.200000,-4.300000,-nan
-3.100000,-4.300000,-nan
-3.000000,-4.300000,-nan
-2.900000,-4.300000,-931.830308
-2.800000,-4.300000,-445.910431
-2.700000,-4.300000,-292.172860
-2.600000,-4.300000,-216.750110
-2.500000,-4.300000,-171.934285
-2.400000,-4.300000,-142.223368
-2.300000,-4.300000,-121.069408
-2.200000,-4.300000,-105.229342
-2.100000,-4.300000,-92.913417
-2.000000,-4.300000,-83.052929
-1.900000,-4.300000,-74.970101
-1.800000,-4.300000,-68.214043
-1.700000,-4.300000,-62.472831
-1.600000,-4.300000,-57.523428
-1.500000,-4.300000,-53.201666
-1.400000,-4.300000,-49.383455
-1.300000,-4.300000,-45.972508
-1.200000,-4.300000,-42.891959
-1.100000,-4.300000,-40.078286
-1.000000,-4.300000,-37.476457
-0.900000,-4.300000,-35.035343
-0.800000,-4.300000,-32.702139
-0.700000,-4.300000,-30.413220
-0.600000,-4.300000,-28.074212
-0.500000,-4.300000,-25.502872
-0.400000,-4.300000,-22.193549
-0.300000,-4.300000,-15.293026
-0.200000,-4.300000,-nan
-0.100000,-4.300000,-nan
-0.000000,-4.300000,-36.163534
0.100000,-4.300000,-24.864284
0.200000,-4.300000,-23.151266
0.300000,-4.300000,-22.186201
0.400000,-4.300000,-21.446722
0.500000,-4.300000,-20.813388
0.600000,-4.300000,-20.244273
0.700000,-4.300000,-19.720698
0.800000,-4.300000,-19.232834
0.900000,-4.300000,-18.774799
1.000000,-4.300000,-18.342684
1.100000,-4.300000,-17.933663
1.200000,-4.300000,-17.545556
1.300000,-4.300000,-17.176596
1.400000,-4.300000,-16.825299
1.500000,-4.300000,-16.490381
1.600000,-4.300000,-16.170716
1.700000,-4.300000,-15.865297
1.800000,-4.300000,-15.573218
1.900000,-4.300000,-15.293656
2.000000,-4.300000,-15.025859
2.100000,-4.300000,-14.769137
2.200000,-4.300000,-14.522855
2.300000,-4.300000,-14.286426
2.400000,-4.300000,-14.059308
2.500000,-4.300000,-13.840997
2.600000,-4.300000,-13.631025
2.700000,-4.300000,-13.428956
2.800000,-4.300000,-13.234383
2.900000,-4.300000,-13.046927
3.000000,-4.300000,-12.866233
3.100000,-4.300000,-12.691970
3.200000,-4.300000,-12.523827
3.300000,-4.300000,-12.361511
3.400000,-4.300000,-12.204750
3.500000,-4.300000,-12.053285
3.600000,-4.300000,-11.906875
3.700000,-4.300000,-11.765292
3.800000,-4.300000,-11.628321
3.900000,-4.300000,-11.495760
4.000000,-4.300000,-11.367418
4.100000,-4.300000,-11.243114
4.200000,-4.300000,-11.122678
4.300000,-4.300000,-11.005949
4.400000,-4.300000,-10.892773
4.500000,-4.300000,-10.783007
4.600000,-4.300000,-10.676512
4.700000,-4.300000,-10.573160
4.800000,-4.300000,-10.472826
4.900000,-4.300000,-10.375394
5.000000,-4.300000,-10.280752
