-2.200000,-4.900000,-40.011067
-2.100000,-4.900000,-36.830140
-2.000000,-4.900000,-33.949034
-1.900000,-4.900000,-31.347461
-1.800000,-4.900000,-29.005785
-1.700000,-4.900000,-26.905141
-1.600000,-4.900000,-25.027523
-1.500000,-4.900000,-23.355840
-1.400000,-4.900000,-21.873953
-1.300000,-4.900000,-20.566688
-1.200000,-4.900000,-19.419832
-1.100000,-4.900000,-18.420122
-1.000000,-4.900000,-17.555218
-0.900000,-4.900000,-16.813672
-0.800000,-4.900000,-16.184887
-0.700000,-4.900000,-15.659079
-0.600000,-4.900000,-15.227230
-0.500000,-4.900000,-14.881046
-0.400000,-4.900000,-14.612908
-0.300000,-4.900000,-14.415828
-0.200000,-4.900000,-14.283408
-0.100000,-4.900000,-14.209793
-0.000000,-4.900000,-14.189632
0.100000,-4.900000,-14.218041
0.200000,-4.900000,-14.290565
0.300000,-4.900000,-14.403142
0.400000,-4.900000,-14.552073
0.500000,-4.900000,-14.733990
0.600000,-4.900000,-14.945832
0.700000,-4.900000,-15.184811
0.800000,-4.900000,-15.448397
0.900000,-4.900000,-15.734289
1.000000,-4.900000,-16.040401
1.100000,-4.900000,-16.364835
1.200000,-4.900000,-16.705871
1.300000,-4.900000,-17.061949
1.400000,-4.900000,-17.431652
1.500000,-4.900000,-17.813696
1.600000,-4.900000,-18.206919
1.700000,-4.900000,-18.610263
1.800000,-4.900000,-19.022774
1.900000,-4.900000,-19.443584
2.000000,-4.900000,-19.871909
2.100000,-4.900000,-20.307038
2.200000,-4.900000,-20.748325
2.300000,-4.900000,-21.195188
2.400000,-4.900000,-21.647098
2.500000,-4.900000,-22.103576
2.600000,-4.900000,-22.564190
2.700000,-4.900000,-23.028546
2.800000,-4.900000,-23.496290
2.900000,-4.900000,-23.967101
3.000000,-4.900000,-24.440686
3.100000,-4.900000,-24.916782
3.200000,-4.900000,-25.395151
3.300000,-4.900000,-25.875577
3.400000,-4.900000,-26.357864
3.500000,-4.900000,-26.841836
3.600000,-4.900000,-27.327333
3.700000,-4.900000,-27.814208
3.800000,-4.900000,-28.302333
3.900000,-4.900000,-28.791586
4.000000,-4.900000,-29.281862
4.100000,-4.900000,-29.773064
4.200000,-4.900000,-30.265102
4.300000,-4.900000,-30.757897
4.400000,-4.900000,-31.251378
4.500000,-4.900000,-31.745480
4.600000,-4.900000,-32.240142
4.700000,-4.900000,-32.735312
4.800000,-4.900000,-33.230942
4.900000,-4.900000,-33.726988
5.000000,-4.900000,-34.223410
-5.000000,-4.800000,-287.461419
-4.900000,-4.800000,-275.535397
-4.800000,-4.800000,-263.442864
-4.700000,-4.800000,-251.242666
-4.600000,-4.800000,-238.995941
-4.500000,-4.800000,-226.764936
-4.400000,-4.800000,-214.611773
-4.300000,-4.800000,-202.597215
-4.200000,-4.800000,-190.779495
-4.100000,-4.800000,-179.213240
-4.000000,-4.800000,-167.948545
-3.900000,-4.800000,-157.030217
-3.800000,-4.800000,-146.497215
-3.700000,-4.800000,-136.382287
-3.600000,-4.800000,-126.711813
-3.500000,-4.800000,-117.505824
-3.400000,-4.800000,-108.778199
-3.300000,-4.800000,-100.536987
-3.200000,-4.800000,-92.784851
-3.100000,-4.800000,-85.519583
-3.000000,-4.800000,-78.734681
-2.900000,-4.800000,-72.419939
-2.800000,-4.800000,-66.562048
-2.700000,-4.800000,-61.145178
-2.600000,-4.800000,-56.151528
-2.500000,-4.800000,-51.561830
-2.400000,-4.800000,-47.355812
-2.300000,-4.800000,-43.512599
-2.200000,-4.800000,-40.011067
-2.100000,-4.800000,-36.830140
-2.000000,-4.800000,-33.949034
-1.900000,-4.800000,-31.347461
-1.800000,-4.800000,-29.005785
-1.700000,-4.800000,-26.905141
-1.600000,-4.800000,-25.027523
-1.500000,-4.800000,-23.355840
-1.400000,-4.800000,-21.873953
-1.300000,-4.800000,-20.566688
-1.200000,-4.800000,-19.419832
-1.100000,-4.800000,-18.420122
-1.000000,-4.800000,-17.555218
-0.900000,-4.800000,-16.813672
-0.800000,-4.800000,-16.184887
-0.700000,-4.800000,-15.659079
-0.600000,-4.800000,-15.227230
-0.500000,-4.800000,-14.881046
-0.400000,-4.800000,-14.612908
-0.300000,-4.800000,-14.415828
-0.200000,-4.800000,-14.283408
-0.100000,-4.800000,-14.209793
-0.000000,-4.800000,-14.189632
0.100000,-4.800000,-14.218041
0.200000,-4.800000,-14.290565
0.300000,-4.800000,-14.403142
0.400000,-4.800000,-14.552073
0.500000,-4.800000,-14.733990
0.600000,-4.800000,-14.945832
0.700000,-4.800000,-15.184811
0.800000,-4.800000,-15.448397
0.900000,-4.800000,-15.734289
1.000000,-4.800000,-16.040401
1.100000,-4.800000,-16.364835
1.200000,-4.800000,-16.705871
1.300000,-4.800000,-17.061949
1.400000,-4.800000,-17.431652
1.500000,-4.800000,-17.813696
1.600000,-4.800000,-18.206919
1.700000,-4.800000,-18.610263
1.800000,-4.800000,-19.022774
1.900000,-4.800000,-19.443584
2.000000,-4.800000,-19.871909
2.100000,-4.800000,-20.307038
2.200000,-4.800000,-20.748325
2.300000,-4.800000,-21.195188
2.400000,-4.800000,-21.647098
2.500000,-4.800000,-22.103576
2.600000,-4.800000,-22.564190
2.700000,-4.800000,-23.028546
2.800000,-4.800000,-23.496290
2.900000,-4.800000,-23.967101
3.000000,-4.800000,-24.440686
3.100000,-4.800000,-24.916782
3.200000,-4.800000,-25.395151
3.300000,-4.800000,-25.875577
3.400000,-4.800000,-26.357864
3.500000,-4.800000,-26.841836
3.600000,-4.800000,-27.327333
3.700000,-4.800000,-27.814208
3.800000,-4.800000,-28.302333
3.900000,-4.800000,-28.791586
4.000000,-4.800000,-29.281862
4.100000,-4.800000,-29.773064
4.200000,-4.800000,-30.265102
4.300000,-4.800000,-30.757897
4.400000,-4.800000,-31.251378
4.500000,-4.800000,-31.745480
4.600000,-4.800000,-32.240142
4.700000,-4.800000,-32.735312
4.800000,-4.800000,-33.230942
4.900000,-4.800000,-33.726988
5.000000,-4.800000,-34.223410
-5.000000,-4.700000,-287.461419
-4.900000,-4.700000,-275.535397
-4.800000,-4.700000,-263.442864
-4.700000,-4.700000,-251.242666
-4.600000,-4.700000,-238.995941
-4.500000,-4.700000,-226.764936
-4.400000,-4.700000,-214.611773
-4.300000,-4.700000,-202.597215
-4.200000,-4.700000,-190.779495
-4.100000,-4.700000,-179.213240
-4.000000,-4.700000,-167.948545
-3.900000,-4.700000,-157.030217
-3.800000,-4.700000,-146.497215
-3.700000,-4.700000,-136.382287
-3.600000,-4.700000,-126.711813
-3.500000,-4.700000,-117.505824
-3.400000,-4.700000,-108.778199
-3.300000,-4.700000,-100.536987
-3.200000,-4.700000,-92.784851
-3.100000,-4.700000,-85.519583
-3.000000,-4.700000,-78.734681
-2.900000,-4.700000,-72.419939
-2.800000,-4.700000,-66.562048
-2.700000,-4.700000,-61.145178
-2.600000,-4.700000,-56.151528
-2.500000,-4.700000,-51.561830
-2.400000,-4.700000,-47.355812
-2.300000,-4.700000,-43.512599
-2.200000,-4.700000,-40.011067
-2.100000,-4.700000,-36.830140
-2.000000,-4.700000,-33.949034
-1.900000,-4.700000,-31.347461
-1.800000,-4.700000,-29.005785
-1.700000,-4.700000,-26.905141
-1.600000,-4.700000,-25.027523
-1.500000,-4.700000,-23.355840
-1.400000,-4.700000,-21.873953
-1.300000,-4.700000,-20.566688
-1.200000,-4.700000,-19.419832
-1.100000,-4.700000,-18.420122
-1.000000,-4.700000,-17.555218
-0.900000,-4.700000,-16.813672
-0.800000,-4.700000,-16.184887
-0.700000,-4.700000,-15.659079
-0.600000,-4.700000,-15.227230
-0.500000,-4.700000,-14.881046
-0.400000,-4.700000,-14.612908
-0.300000,-4.700000,-14.415828
-0.200000,-4.700000,-14.283408
-0.100000,-4.700000,-14.209793
-0.000000,-4.700000,-14.189632
0.100000,-4.700000,-14.218041
0.200000,-4.700000,-14.290565
0.300000,-4.700000,-14.403142
0.400000,-4.700000,-14.552073
0.500000,-4.700000,-14.733990
0.600000,-4.700000,-14.945832
0.700000,-4.700000,-15.184811
0.800000,-4.700000,-15.448397
0.900000,-4.700000,-15.734289
1.000000,-4.700000,-16.040401
1.100000,-4.700000,-16.364835
1.200000,-4.700000,-16.705871
1.300000,-4.700000,-17.061949
1.400000,-4.700000,-17.431652
1.500000,-4.700000,-17.813696
1.600000,-4.700000,-18.206919
1.700000,-4.700000,-18.610263
1.800000,-4.700000,-19.022774
1.900000,-4.700000,-19.443584
2.000000,-4.700000,-19.871909
2.100000,-4.700000,-20.307038
2.200000,-4.700000,-20.748325
2.300000,-4.700000,-21.195188
2.400000,-4.700000,-21.647098
2.500000,-4.700000,-22.103576
2.600000,-4.700000,-22.564190
2.700000,-4.700000,-23.028546
2.800000,-4.700000,-23.496290
2.900000,-4.700000,-23.967101
3.000000,-4.700000,-24.440686
3.100000,-4.700000,-24.916782
3.200000,-4.700000,-25.395151
3.300000,-4.700000,-25.875577
3.400000,-4.700000,-26.357864
3.500000,-4.700000,-26.841836
3.600000,-4.700000,-27.327333
3.700000,-4.700000,-27.814208
3.800000,-4.700000,-28.302333
3.900000,-4.700000,-28.791586
4.000000,-4.700000,-29.281862
4.100000,-4.700000,-29.773064
4.200000,-4.700000,-30.265102
4.300000,-4.700000,-30.757897
4.400000,-4.700000,-31.251378
4.500000,-4.700000,-31.745480
4.600000,-4.700000,-32.240142
4.700000,-4.700000,-32.735312
4.800000,-4.700000,-33.230942
4.900000,-4.700000,-33.726988
5.000000,-4.700000,-34.223410
-5.000000,-4.600000,-287.461419
-4.900000,-4.600000,-275.535397
-4.800000,-4.600000,-263.442864
-4.700000,-4.600000,-251.242666
-4.600000,-4.600000,-238.995941
-4.500000,-4.600000,-226.764936
-4.400000,-4.600000,-214.611773
-4.300000,-4.600000,-202.597215
-4.200000,-4.600000,-190.779495
-4.100000,-4.600000,-179.213240
-4.000000,-4.600000,-167.948545
-3.900000,-4.600000,-157.030217
-3.800000,-4.600000,-146.497215
-3.700000,-4.600000,-136.382287
-3.600000,-4.600000,-126.711813
-3.500000,-4.600000,-117.505824
-3.400000,-4.600000,-108.778199
-3.300000,-4.600000,-100.536987
-3.200000,-4.600000,-92.784851
-3.100000,-4.600000,-85.519583
-3.000000,-4.600000,-78.734681
-2.900000,-4.600000,-72.419939
-2.800000,-4.600000,-66.562048
-2.700000,-4.600000,-61.145178
-2.600000,-4.600000,-56.151528
-2.500000,-4.600000,-51.561830
-2.400000,-4.600000,-47.355812
-2.300000,-4.600000,-43.512599
-2.200000,-4.600000,-40.011067
-2.100000,-4.600000,-36.830140
-2.000000,-4.600000,-33.949034
-1.900000,-4.600000,-31.347461
-1.800000,-4.600000,-29.005785
-1.700000,-4.600000,-26.905141
-1.600000,-4.600000,-25.027523
-1.500000,-4.600000,-23.355840
-1.400000,-4.600000,-21.873953
-1.300000,-4.600000,-20.566688
-1.200000,-4.600000,-19.419832
-1.100000,-4.600000,-18.420122
-1.000000,-4.600000,-17.555218
-0.900000,-4.600000,-16.813672
-0.800000,-4.600000,-16.184887
-0.700000,-4.600000,-15.659079
-0.600000,-4.600000,-15.227230
-0.500000,-4.600000,-14.881046
-0.400000,-4.600000,-14.612908
-0.300000,-4.600000,-14.415828
-0.200000,-4.600000,-14.283408
-0.100000,-4.600000,-14.209793
-0.000000,-4.600000,-14.189632
0.100000,-4.600000,-14.218041
0.200000,-4.600000,-14.290565
0.300000,-4.600000,-14.403142
0.400000,-4.600000,-14.552073
0.500000,-4.600000,-14.733990
0.600000,-4.600000,-14.945832
0.700000,-4.600000,-15.184811
0.800000,-4.600000,-15.448397
0.900000,-4.600000,-15.734289
1.000000,-4.600000,-16.040401
1.100000,-4.600000,-16.364835
1.200000,-4.600000,-16.705871
1.300000,-4.600000,-17.061949
1.400000,-4.600000,-17.431652
1.500000,-4.600000,-17.813696
1.600000,-4.600000,-18.206919
1.700000,-4.600000,-18.610263
1.800000,-4.600000,-19.022774
1.900000,-4.600000,-19.443584
2.000000,-4.600000,-19.871909
2.100000,-4.600000,-20.307038
2.200000,-4.600000,-20.748325
2.300000,-4.600000,-21.195188
2.400000,-4.600000,-21.647098
2.500000,-4.600000,-22.103576
2.600000,-4.600000,-22.564190
2.700000,-4.600000,-23.028546
2.800000,-4.600000,-23.496290
2.900000,-4.600000,-23.967101
3.000000,-4.600000,-24.440686
3.100000,-4.600000,-24.916782
3.200000,-4.600000,-25.395151
3.300000,-4.600000,-25.875577
3.400000,-4.600000,-26.357864
3.500000,-4.600000,-26.841836
3.600000,-4.600000,-27.327333
3.700000,-4.600000,-27.814208
3.800000,-4.600000,-28.302333
3.900000,-4.600000,-28.791586
4.000000,-4.600000,-29.281862
4.100000,-4.600000,-29.773064
4.200000,-4.600000,-30.265102
4.300000,-4.600000,-30.757897
4.400000,-4.600000,-31.251378
4.500000,-4.600000,-31.745480
4.600000,-4.600000,-32.240142
4.700000,-4.600000,-32.735312
4.800000,-4.600000,-33.230942
4.900000,-4.600000,-33.726988
5.000000,-4.600000,-34.223410
-5.000000,-4.500000,-287.461419
-4.900000,-4.500000,-275.535397
-4.800000,-4.500000,-263.442864
-4.700000,-4.500000,-251.242666
-4.600000,-4.500000,-238.995941
-4.500000,-4.500000,-226.764936
-4.400000,-4.500000,-214.611773
-4.300000,-4.500000,-202.597215
-4.200000,-4.500000,-190.779495
-4.100000,-4.500000,-179.213240
-4.000000,-4.500000,-167.948545
-3.900000,-4.500000,-157.030217
-3.800000,-4.500000,-146.497215
-3.700000,-4.500000,-136.382287
-3.600000,-4.500000,-126.711813
-3.500000,-4.500000,-117.505824
-3.400000,-4.500000,-108.778199
-3.300000,-4.500000,-100.536987
-3.200000,-4.500000,-92.784851
-3.100000,-4.500000,-85.519583
-3.000000,-4.500000,-78.734681
-2.900000,-4.500000,-72.419939
-2.800000,-4.500000,-66.562048
-2.700000,-4.500000,-61.145178
-2.600000,-4.500000,-56.151528
-2.500000,-4.500000,-51.561830
-2.400000,-4.500000,-47.355812
-2.300000,-4.500000,-43.512599
-2.200000,-4.500000,-40.011067
-2.100000,-4.500000,-36.830140
-2.000000,-4.500000,-33.949034
-1.900000,-4.500000,-31.347461
-1.800000,-4.500000,-29.005785
-1.700000,-4.500000,-26.905141
-1.600000,-4.500000,-25.027523
-1.500000,-4.500000,-23.355840
-1.400000,-4.500000,-21.873953
-1.300000,-4.500000,-20.566688
-1.200000,-4.500000,-19.419832
-1.100000,-4.500000,-18.420122
-1.000000,-4.500000,-17.555218
-0.900000,-4.500000,-16.813672
-0.800000,-4.500000,-16.184887
-0.700000,-4.500000,-15.659079
-0.600000,-4.500000,-15.227230
-0.500000,-4.500000,-14.881046
-0.400000,-4.500000,-14.612908
-0.300000,-4.500000,-14.415828
-0.200000,-4.500000,-14.283408
-0.100000,-4.500000,-14.209793
-0.000000,-4.500000,-14.189632
0.100000,-4.500000,-14.218041
0.200000,-4.500000,-14.290565
0.300000,-4.500000,-14.403142
0.400000,-4.500000,-14.552073
0.500000,-4.500000,-14.733990
0.600000,-4.500000,-14.945832
0.700000,-4.500000,-15.184811
0.800000,-4.500000,-15.448397
0.900000,-4.500000,-15.734289
1.000000,-4.500000,-16.040401
1.100000,-4.500000,-16.364835
1.200000,-4.500000,-16.705871
1.300000,-4.500000,-17.061949
1.400000,-4.500000,-17.431652
1.500000,-4.500000,-17.813696
1.600000,-4.500000,-18.206919
1.700000,-4.500000,-18.610263
1.800000,-4.500000,-19.022774
1.900000,-4.500000,-19.443584
2.000000,-4.500000,-19.871909
2.100000,-4.500000,-20.307038
2.200000,-4.500000,-20.748325
2.300000,-4.500000,-21.195188
2.400000,-4.500000,-21.647098
2.500000,-4.500000,-22.103576
2.600000,-4.500000,-22.564190
2.700000,-4.500000,-23.028546
2.800000,-4.500000,-23.496290
2.900000,-4.500000,-23.967101
3.000000,-4.500000,-24.440686
3.100000,-4.500000,-24.916782
3.200000,-4.500000,-25.395151
3.300000,-4.500000,-25.875577
3.400000,-4.500000,-26.357864
3.500000,-4.500000,-26.841836
3.600000,-4.500000,-27.327333
3.700000,-4.500000,-27.814208
3.800000,-4.500000,-28.302333
3.900000,-4.500000,-28.791586
4.000000,-4.500000,-29.281862
4.100000,-4.500000,-29.773064
4.200000,-4.500000,-30.265102
4.300000,-4.500000,-30.757897
4.400000,-4.500000,-31.251378
4.500000,-4.500000,-31.745480
4.600000,-4.500000,-32.240142
4.700000,-4.500000,-32.735312
4.800000,-4.500000,-33.230942
4.900000,-4.500000,-33.726988
5.000000,-4.500000,-34.223410
-5.000000,-4.400000,-287.461419
-4.900000,-4.400000,-275.535397
-4.800000,-4.400000,-263.442864
-4.700000,-4.400000,-251.242666
-4.600000,-4.400000,-238.995941
-4.500000,-4.400000,-226.764936
-4.400000,-4.400000,-214.611773
-4.300000,-4.400000,-202.597215
-4.200000,-4.400000,-190.779495
-4.100000,-4.400000,-179.213240
-4.000000,-4.400000,-167.948545
-3.900000,-4.400000,-157.030217
-3.800000,-4.400000,-146.497215
-3.700000,-4.400000,-136.382287
-3.600000,-4.400000,-126.711813
-3.500000,-4.400000,-117.505824
-3.400000,-4.400000,-108.778199
-3.300000,-4.400000,-100.536987
-3.200000,-4.400000,-92.784851
-3.100000,-4.400000,-85.519583
-3.000000,-4.400000,-78.734681
-2.900000,-4.400000,-72.419939
-2.800000,-4.400000,-66.562048
-2.700000,-4.400000,-61.145178
-2.600000,-4.400000,-56.151528
-2.500000,-4.400000,-51.561830
-2.400000,-4.400000,-47.355812
-2.300000,-4.400000,-43.512599
-2.200000,-4.400000,-40.011067
-2.100000,-4.400000,-36.830140
-2.000000,-4.400000,-33.949034
-1.900000,-4.400000,-31.347461
-1.800000,-4.400000,-29.005785
-1.700000,-4.400000,-26.905141
-1.600000,-4.400000,-25.027523
-1.500000,-4.400000,-23.355840
-1.400000,-4.400000,-21.873953
-1.300000,-4.400000,-20.566688
-1.200000,-4.400000,-19.419832
-1.100000,-4.400000,-18.420122
-1.000000,-4.400000,-17.555218
-0.900000,-4.400000,-16.813672
-0.800000,-4.400000,-16.184887
-0.700000,-4.400000,-15.659079
-0.600000,-4.400000,-15.227230
-0.500000,-4.400000,-14.881046
-0.400000,-4.400000,-14.612908
-0.300000,-4.400000,-14.415828
-0.200000,-4.400000,-14.283408
-0.100000,-4.400000,-14.209793
-0.000000,-4.400000,-14.189632
0.100000,-4.400000,-14.218041
0.200000,-4.400000,-14.290565
0.300000,-4.400000,-14.403142
0.400000,-4.400000,-14.552073
0.500000,-4.400000,-14.733990
0.600000,-4.400000,-14.945832
0.700000,-4.400000,-15.184811
0.800000,-4.400000,-15.448397
0.900000,-4.400000,-15.734289
1.000000,-4.400000,-16.040401
1.100000,-4.400000,-16.364835
1.200000,-4.400000,-16.705871
1.300000,-4.400000,-17.061949
1.400000,-4.400000,-17.431652
1.500000,-4.400000,-17.813696
1.600000,-4.400000,-18.206919
1.700000,-4.400000,-18.610263
1.800000,-4.400000,-19.022774
1.900000,-4.400000,-19.443584
2.000000,-4.400000,-19.871909
2.100000,-4.400000,-20.307038
2.200000,-4.400000,-20.748325
2.300000,-4.400000,-21.195188
2.400000,-4.400000,-21.647098
2.500000,-4.400000,-22.103576
2.600000,-4.400000,-22.564190
2.700000,-4.400000,-23.028546
2.800000,-4.400000,-23.496290
2.900000,-4.400000,-23.967101
3.000000,-4.400000,-24.440686
3.100000,-4.400000,-24.916782
3.200000,-4.400000,-25.395151
3.300000,-4.400000,-25.875577
3.400000,-4.400000,-26.357864
3.500000,-4.400000,-26.841836
3.600000,-4.400000,-27.327333
3.700000,-4.400000,-27.814208
3.800000,-4.400000,-28.302333
3.900000,-4.400000,-28.791586
4.000000,-4.400000,-29.281862
4.100000,-4.400000,-29.773064
4.200000,-4.400000,-30.265102
4.300000,-4.400000,-30.757897
4.400000,-4.400000,-31.251378
4.500000,-4.400000,-31.745480
4.600000,-4.400000,-32.240142
4.700000,-4.400000,-32.735312
4.800000,-4.400000,-33.230942
4.900000,-4.400000,-33.726988
5.000000,-4.400000,-34.223410
-5.000000,-4.300000,-287.461419
-4.900000,-4.300000,-275.535397
-4.800000,-4.300000,-263.442864
-4.700000,-4.300000,-251.242666
-4.600000,-4.300000,-238.995941
-4.500000,-4.300000,-226.764936
-4.400000,-4.300000,-214.611773
-4.300000,-4.300000,-202.597215
-4.200000,-4.300000,-190.779495
-4.100000,-4.300000,-179.213240
-4.000000,-4.300000,-167.948545
-3.900000,-4.300000,-157.030217
-3.800000,-4.300000,-146.497215
-3.700000,-4.300000,-136.382287
-3.600000,-4.300000,-126.711813
-3.500000,-4.300000,-117.505824
-3.400000,-4.300000,-108.778199
-3.300000,-4.300000,-100.536987
-3.200000,-4.300000,-92.784851
-3.100000,-4.300000,-85.519583
-3.000000,-4.300000,-78.734681
-2.900000,-4.300000,-72.419939
-2.800000,-4.300000,-66.562048
-2.700000,-4.300000,-61.145178
-2.600000,-4.300000,-56.151528
-2.500000,-4.300000,-51.561830
-2.400000,-4.300000,-47.355812
-2.300000,-4.300000,-43.512599
-2.200000,-4.300000,-40.011067
-2.100000,-4.300000,-36.830140
-2.000000,-4.300000,-33.949034
-1.900000,-4.300000,-31.347461
-1.800000,-4.300000,-29.005785
-1.700000,-4.300000,-26.905141
-1.600000,-4.300000,-25.027523
-1.500000,-4.300000,-23.355840
-1.400000,-4.300000,-21.873953
-1.300000,-4.300000,-20.566688
-1.200000,-4.300000,-19.419832
-1.100000,-4.300000,-18.420122
-1.000000,-4.300000,-17.555218
-0.900000,-4.300000,-16.813672
-0.800000,-4.300000,-16.184887
-0.700000,-4.300000,-15.659079
-0.600000,-4.300000,-15.227230
-0.500000,-4.300000,-14.881046
-0.400000,-4.300000,-14.612908
-0.300000,-4.300000,-14.415828
-0.200000,-4.300000,-14.283408
-0.100000,-4.300000,-14.209793
-0.000000,-4.300000,-14.189632
0.100000,-4.300000,-14.218041
0.200000,-4.300000,-14.290565
0.300000,-4.300000,-14.403142
0.400000,-4.300000,-14.552073
0.500000,-4.300000,-14.733990
0.600000,-4.300000,-14.945832
0.700000,-4.300000,-15.184811
0.800000,-4.300000,-15.448397
0.900000,-4.300000,-15.734289
1.000000,-4.300000,-16.040401
1.100000,-4.300000,-16.364835
1.200000,-4.300000,-16.705871
1.300000,-4.300000,-17.061949
1.400000,-4.300000,-17.431652
1.500000,-4.300000,-17.813696
1.600000,-4.300000,-18.206919
1.700000,-4.300000,-18.610263
1.800000,-4.300000,-19.022774
1.900000,-4.300000,-19.443584
2.000000,-4.300000,-19.871909
2.100000,-4.300000,-20.307038
2.200000,-4.300000,-20.748325
2.300000,-4.300000,-21.195188
2.400000,-4.300000,-21.647098
2.500000,-4.300000,-22.103576
2.600000,-4.300000,-22.564190
2.700000,-4.300000,-23.028546
2.800000,-4.300000,-23.496290
2.900000,-4.300000,-23.967101
3.000000,-4.300000,-24.440686
3.100000,-4.300000,-24.916782
3.200000,-4.300000,-25.395151
3.300000,-4.300000,-25.875577
3.400000,-4.300000,-26.357864
3.500000,-4.300000,-26.841836
3.600000,-4.300000,-27.327333
3.700000,-4.300000,-27.814208
3.800000,-4.300000,-28.302333
3.900000,-4.300000,-28.791586
4.000000,-4.300000,-29.281862
4.100000,-4.300000,-29.773064
